Processing Time, Timestamp, X, Y, Z
1589593789136, 141151, -1376, -7200, 7952
1589593789147, 141162, -800, -6576, 2384
1589593789158, 141173, -1632, -4384, 5952
1589593789168, 141184, -1520, -4960, 4896
1589593789180, 141195, -1408, -4928, 5072
1589593789191, 141206, -1760, -5408, 4768
1589593789201, 141217, -1712, -5472, 4480
1589593789213, 141228, -1664, -4896, 5376
1589593789223, 141239, -1584, -5344, 4688
1589593789235, 141250, -1552, -5392, 4880
1589593789246, 141261, -1568, -5616, 4912
1589593789256, 141272, -1600, -5712, 5104
1589593789268, 141283, -1936, -5632, 5680
